Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      17/17          std::_Rb_tree<char, std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<char>, std::allocator<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~_Rb_tree() [54]
[260]    0.0    0.00    0.00      17         std::_Rb_tree<char, std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<char>, std::allocator<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree_impl<std::less<char>, true>::~_Rb_tree_impl() [260]
                0.00    0.00      17/17          std::allocator<std::_Rb_tree_node<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~allocator() [212]
-----------------------------------------------
                0.00    0.00      17/17          std::map<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<char>, std::allocator<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::map() [244]
[261]    0.0    0.00    0.00      17         std::_Rb_tree<char, std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<char>, std::allocator<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree() [261]
                0.00    0.00      17/17          std::_Rb_tree<char, std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<char>, std::allocator<std::pair<char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl() [259]
-----------------------------------------------
                0.00    0.00      17/17          std::_Rb_tree<char, std::pair<char const, int>, std::_Select1st<std::pair<char const, int> >, std::less<char>, std::allocator<std::pair<char const, int> > >::_Rb_tree() [264]
[262]    0.0    0.00    0.00      17         std::_Rb_tree<char, std::pair<char const, int>, std::_Select1st<std::pair<char const, int> >, std::less<char>, std::allocator<std::pair<char const, int> > >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl() [262]
                0.00    0.00      17/17          std::allocator<std::_Rb_tree_node<std::pair<char const, int> > >::allocator() [213]
                0.00    0.00      17/34          std::_Rb_tree_key_compare<std::less<char> >::_Rb_tree_key_compare() [193]
                0.00    0.00      17/34          std::_Rb_tree_header::_Rb_tree_header() [192]
-----------------------------------------------
                0.00    0.00      17/17          std::_Rb_tree<char, std::pair<char const, int>, std::_Select1st<std::pair<char const, int> >, std::less<char>, std::allocator<std::pair<char const, int> > >::~_Rb_tree() [50]
[263]    0.0    0.00    0.00      17         std::_Rb_tree<char, std::pair<char const, int>, std::_Select1st<std::pair<char const, int> >, std::less<char>, std::allocator<std::pair<char const, int> > >::_Rb_tree_impl<std::less<char>, true>::~_Rb_tree_impl() [263]
                0.00    0.00      17/17          std::allocator<std::_Rb_tree_node<std::pair<char const, int> > >::~allocator() [214]
-----------------------------------------------
                0.00    0.00      17/17          std::map<char, int, std::less<char>, std::allocator<std::pair<char const, int> > >::map() [246]
[264]    0.0    0.00    0.00      17         std::_Rb_tree<char, std::pair<char const, int>, std::_Select1st<std::pair<char const, int> >, std::less<char>, std::allocator<std::pair<char const, int> > >::_Rb_tree() [264]
                0.00    0.00      17/17          std::_Rb_tree<char, std::pair<char const, int>, std::_Select1st<std::pair<char const, int> >, std::less<char>, std::allocator<std::pair<char const, int> > >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl() [262]
-----------------------------------------------
                0.00    0.00      17/17          unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [280]
[265]    0.0    0.00    0.00      17         __gnu_cxx::__enable_if<std::__is_scalar<unsigned int>::__value, unsigned int*>::__type std::__fill_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [265]
-----------------------------------------------
                0.00    0.00      17/17          char* std::fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [279]
[266]    0.0    0.00    0.00      17         __gnu_cxx::__enable_if<std::__is_byte<char>::__value, char*>::__type std::__fill_n_a<unsigned long, char>(char*, unsigned long, char const&) [266]
                0.00    0.00      17/17          __gnu_cxx::__enable_if<std::__is_byte<char>::__value, void>::__type std::__fill_a<char>(char*, char*, char const&) [287]
-----------------------------------------------
                0.00    0.00      17/17          std::back_insert_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::back_insert_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [241]
[267]    0.0    0.00    0.00      17         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [267]
-----------------------------------------------
                0.00    0.00      17/17          char* std::fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [279]
[268]    0.0    0.00    0.00      17         char* std::__niter_base<char*>(char*) [268]
-----------------------------------------------
                0.00    0.00      17/17          unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [280]
[269]    0.0    0.00    0.00      17         unsigned int* std::__niter_base<unsigned int*>(unsigned int*) [269]
-----------------------------------------------
                0.00    0.00      17/17          char* std::fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [279]
[270]    0.0    0.00    0.00      17         char* std::__niter_wrap<char*>(char* const&, char*) [270]
-----------------------------------------------
                0.00    0.00      17/17          unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [280]
[271]    0.0    0.00    0.00      17         unsigned int* std::__niter_wrap<unsigned int*>(unsigned int* const&, unsigned int*) [271]
-----------------------------------------------
                0.00    0.00      17/17          HuffTest(unsigned int) [2]
[272]    0.0    0.00    0.00      17         std::back_insert_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::back_inserter<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [272]
                0.00    0.00      17/17          std::back_insert_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::back_insert_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [241]
-----------------------------------------------
                0.00    0.00      17/17          std::back_insert_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::copy_n<std::istreambuf_iterator<char, std::char_traits<char> >, unsigned int, std::back_insert_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::istreambuf_iterator<char, std::char_traits<char> >, unsigned int, std::back_insert_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [34]
[273]    0.0    0.00    0.00      17         std::iterator_traits<std::istreambuf_iterator<char, std::char_traits<char> > >::iterator_category std::__iterator_category<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> > const&) [273]
-----------------------------------------------
                0.00    0.00      17/17          char* std::__uninitialized_default_n_a<char*, unsigned long, char>(char*, unsigned long, std::allocator<char>&) [276]
[274]    0.0    0.00    0.00      17         char* std::__uninitialized_default_n<char*, unsigned long>(char*, unsigned long) [274]
                0.00    0.00      17/17          char* std::__uninitialized_default_n_1<true>::__uninit_default_n<char*, unsigned long>(char*, unsigned long) [242]
-----------------------------------------------
                0.00    0.00      17/17          unsigned int* std::__uninitialized_default_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, std::allocator<unsigned int>&) [277]
[275]    0.0    0.00    0.00      17         unsigned int* std::__uninitialized_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [275]
                0.00    0.00      17/17          unsigned int* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [243]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<char, std::allocator<char> >::_M_default_initialize(unsigned long) [251]
[276]    0.0    0.00    0.00      17         char* std::__uninitialized_default_n_a<char*, unsigned long, char>(char*, unsigned long, std::allocator<char>&) [276]
